ID	F1_2	F3	F4	F5	F6	F7	F8	F9	F10	F11	F12	F13	F14	F15	F16	F17	F18	F19	Gene	new_Gene
cupS_rnase	16.8559729522625	39.5672073590401	19.9074073551921	9.61657768023366	3.93361515714316	2.45581397466548	1.56016185554125	1.06330492337885	0.682453598325307	0.49382060531844	0.416734700868205	0.323683686067531	0.375943168776784	0.345196170121016	0.351314508846331	0.477359801741022	0.525598407853451	1.0478340946249	cupS	cupS(alr1320)
all1317_rnase	4.36501195395252	32.9689372003318	26.3513720744815	13.4762287581493	6.22069245030949	3.41213394601611	2.4123742909119	1.65514721986171	0.848970030368108	0.868666684133232	0.715386553374444	0.915476349877327	1.04774219994435	0.924120410151103	1.06012179291434	0.730505139945912	1.04461253417113	0.982500411105816	all1317	all1317
alr1310_rnase	0.718193258997561	2.51813385162344	6.26868882541663	13.4400626994541	23.5820761846349	23.327995568274	14.225092934274	6.88933694785237	2.50445017213029	1.34811566840361	0.862244523542322	0.746049426924238	0.662319959652795	0.580429850296902	0.640044260865383	0.522349275154478	0.565560404248346	0.598856188254689	alr1310	alr1310
alr1306_rnase	1.58173004847282	13.9078842786238	37.2747152564617	16.4814276873037	7.85768181190364	5.13723113471833	3.14800746614088	2.31537931499325	1.41905237160537	1.14725082678353	1.29136756333427	1.15355058511309	1.26987258744563	0.989254768073216	1.41631726792972	1.06226890511856	1.05729503046687	1.48971309551164	alr1306	alr1306
asl1305_rnase	9.39479788983957	25.4553544468556	24.9518688887407	12.9110069695774	5.50366525268745	3.13241798513659	2.09991871232341	3.28956837262065	2.51334315440975	1.86981333100447	1.32579932283089	1.16386748470202	1.01516059608915	0.807420528340539	1.00999778776863	0.916617456159021	0.988720762232868	1.65066105868125	asl1305	asl1305
all1304_rnase	0.606419405259398	2.4386650108041	9.01698703437451	23.4694408643878	34.7819899258555	15.5669132128445	5.02724189010904	2.48588389432126	1.08458334250127	0.86923147471315	0.584878216762001	0.59554213211692	0.419506701730711	0.425240106750644	0.531433173872837	0.555986460939302	0.692686337476093	0.847370815180905	all1304	all1304
all1303_rnase	0.7026594204678	4.28452791494399	32.4252846987949	38.9472541834133	12.0651452026714	4.84665162919333	1.74602447616505	1.2913794624934	0.568226350354294	0.420217025271016	0.305562553497019	0.341187552460776	0.31306861010846	0.288488431166476	0.326852966940568	0.314193322887625	0.354266243107207	0.459009956063367	all1303	all1303
alr1302_rnase	1.89283768608997	21.215660737471	42.3147221647307	17.2869576705479	5.9515656625864	3.08123701608136	1.6345502002866	1.18520729784745	0.950914555666072	0.623365531774461	0.557717431811063	0.376104518934181	0.59384702994471	0.539171854443862	0.377263701790818	0.335619829092529	0.498671395198443	0.584585715702503	alr1302	alr1302
alr1301_rnase	0.645717063334477	2.3027314773164	10.5992024298961	42.3133600033994	27.4748669577738	8.60557613808155	2.55431324388581	1.31141379997407	0.656390252500148	0.520719167374141	0.39058017220667	0.354716077299484	0.371601920539621	0.271601678568308	0.335352824339077	0.325407176525806	0.393015937134398	0.5734336798508	alr1301	alr1301
alr1300_rnase	1.99517077465488	23.0137902899175	35.6388420103675	23.1896636116583	9.34513980813833	3.53298808947583	1.19903093378333	0.474721704052152	0.234966671215083	0.153491704762256	0.13321473486036	0.112663272446678	0.108632041421014	0.101913846320111	0.115215255915602	0.164160647433358	0.178621855720068	0.307772747857569	alr1300	alr1300
alr1298_rnase	12.7453878663243	39.9943113011835	21.3073279088668	7.35580572592904	2.92112022770361	1.81146586371493	1.33393455463203	1.24643761486062	1.22651417936695	0.87748736978569	0.987704079976868	0.837621946626074	0.833755610394984	0.848752149329238	1.15074901353853	1.19245960322959	1.41444279997242	1.91472218456472	alr1298	alr1298
alr1297_rnase	2.25107256340078	15.5279121700624	26.7334936632745	17.4534525330647	8.03295783061483	5.22528800260641	3.43113018064307	2.67940045864084	1.94412776714609	1.830792669905	1.45766780089061	1.56358367810191	1.19830590132409	1.18547664178652	1.48175237218467	1.68002713401741	1.88969765247178	4.43386097986429	alr1297	alr1297
alr1296_rnase	10.5370235159059	28.5378319677023	18.1550797630691	10.6301439238089	6.14605047535484	3.93141981568361	2.79641598365817	1.81666222068491	1.92389915277095	1.75572227709451	1.17138799668182	1.22110722173105	1.22268097684839	1.24310907914737	1.64188915201339	1.45206192648007	2.11615761646048	3.70135693490416	alr1296	alr1296
